,date,state,cases,deaths,population,Infec_mean,Infec_lb,Infec_ub
68,2020-05-19,RN,3795,170,3264409.0,3714.0417348741603,3553.694219188401,3876.7860268780623
69,2020-05-20,RN,4059,178,3290279.0,3941.597001968325,3761.8046409203102,4126.6021190962065
70,2020-05-21,RN,4250,181,3291997.0,4182.572708068209,3977.420532187881,4393.6045984799175
71,2020-05-22,RN,4598,184,3311409.0,4437.7425672847185,4211.078758532175,4678.463913843957
0,2020-03-14,MS,2,0,895982.0,0.0,0.0,0.0
1,2020-03-15,MS,2,0,895982.0,1.2301823502317848,0.15882168602803182,1.9042259506063253
2,2020-03-16,MS,4,0,895982.0,3.0291672543173207,1.2805210568753007,4.315930547381097
3,2020-03-17,MS,6,0,895982.0,5.186543892613381,2.89118186857221,7.065909185651207
4,2020-03-18,MS,7,0,895982.0,7.587272407978129,4.677164130925549,10.270987100447227
5,2020-03-19,MS,9,0,953647.0,10.16069477087306,6.607379139083205,13.508439383675578
6,2020-03-20,MS,12,0,953647.0,12.867338466557415,8.482910223187385,16.886898425038137
7,2020-03-21,MS,16,0,1046173.0,15.684892378643449,10.385307431730986,20.468510037356605
8,2020-03-22,MS,21,0,1046173.0,18.60036968082689,12.627902922701244,24.024439819728432
9,2020-03-23,MS,21,0,1046173.0,21.60646063879274,14.974354044759322,27.700358919382783
10,2020-03-24,MS,24,0,1046173.0,24.700297308164657,17.27201647413861,31.49627641443614
11,2020-03-25,MS,24,0,1046173.0,27.880675480093412,19.599293557378463,35.436669874425185
12,2020-03-26,MS,25,0,1046173.0,31.14783280756396,22.112383014497528,39.266505093768906
13,2020-03-27,MS,28,0,1077248.0,34.50298407252988,24.79969371539153,43.22978533750232
14,2020-03-28,MS,31,0,1300197.0,37.94780892972693,27.64505051191252,47.205812518245494
15,2020-03-29,MS,36,0,1300197.0,41.484745543307426,30.646580776965546,51.38428033624618
16,2020-03-30,MS,44,0,1300197.0,45.11589287216938,33.80120698397818,55.629067942740214
17,2020-03-31,MS,48,1,1359914.0,48.84388401163511,37.04263308666909,59.80897516510726
18,2020-04-01,MS,51,1,1481302.0,52.671561176975096,40.416454128535435,63.99950806010667
19,2020-04-02,MS,53,1,1481302.0,56.60199984416008,43.7096846288618,68.47787455892677
20,2020-04-03,MS,60,1,1481302.0,60.63837237197553,47.13042603531386,73.0411095196047
21,2020-04-04,MS,62,1,1481302.0,64.78344598262827,50.6472215870714,77.51386696038135
22,2020-04-05,MS,65,1,1506520.0,69.04067312823926,54.108289853519814,81.92133050301187
23,2020-04-06,MS,66,1,1506520.0,73.41353870038247,57.903650614646956,86.67390286833422
24,2020-04-07,MS,80,2,1637229.0,77.90692344921123,62.2929172278209,91.90952151643907
25,2020-04-08,MS,85,2,1637229.0,82.52981912492908,67.23448412299504,96.91102247169951
26,2020-04-09,MS,89,2,1637229.0,87.2894658414982,72.44748866564075,101.9910317313197
27,2020-04-10,MS,97,2,1637229.0,92.19445392299791,77.23854778836939,107.21478242086269
28,2020-04-11,MS,100,2,1679377.0,97.25263220980491,82.2274029403375,112.58779817073277
29,2020-04-12,MS,101,2,1734255.0,102.47236304084669,87.2609366986336,118.10247666145668
30,2020-04-13,MS,113,4,1767798.0,107.86242112663281,92.03445968283924,124.16191930952
31,2020-04-14,MS,115,4,1767798.0,113.43722769696751,96.86905321269388,129.96875517952535
32,2020-04-15,MS,121,4,1767798.0,119.21589545420566,102.30910198119926,136.63726137264072
33,2020-04-16,MS,131,5,1795811.0,125.22296145636645,107.93426109231363,142.51310070521856
34,2020-04-17,MS,143,5,1814177.0,131.48622430437715,113.18889444780208,149.13148402892662
35,2020-04-18,MS,161,5,1849592.0,138.05462905024464,118.25120249167487,156.02188678945856
36,2020-04-19,MS,168,5,1849592.0,144.96606063750812,124.60032051454122,164.28846254238158
37,2020-04-20,MS,171,5,1872616.0,152.2382222048787,131.1511675310945,173.1169754165293
38,2020-04-21,MS,173,6,1872616.0,159.87913500978803,137.92376199934142,182.2911439644501
39,2020-04-22,MS,175,6,1872616.0,167.9004890829324,144.91331440047168,191.81921469921696
40,2020-04-23,MS,186,7,1872616.0,176.31704528908975,152.85363069236018,201.34094534724065
41,2020-04-24,MS,213,7,1872616.0,185.14664569104386,160.91205681638218,211.4015429414178
42,2020-04-25,MS,217,7,1872616.0,194.40750074685607,169.4217756229809,221.86185423695025
43,2020-04-26,MS,234,7,1872616.0,204.1207099824664,178.57435323311,232.62654002954602
44,2020-04-27,MS,238,9,1872616.0,214.30807178288487,188.26775358355079,243.63318924590197
45,2020-04-28,MS,240,9,1872616.0,224.99278504840328,198.51624029739082,254.97609923639743
46,2020-04-29,MS,249,9,1872616.0,236.1993919669962,209.35227758195217,267.08075001236966
47,2020-04-30,MS,255,9,1872616.0,247.95430512713185,220.77431668893638,279.7268279411195
48,2020-05-01,MS,261,9,1872616.0,260.2846345316845,232.71611895762737,292.90102284670394
49,2020-05-02,MS,266,9,1872616.0,273.21944236934604,245.36088134921815,306.398539185678
50,2020-05-03,MS,272,10,1876643.0,286.78743802802524,258.7440646249405,320.1998813928119
51,2020-05-04,MS,274,10,1876643.0,301.0208648647247,272.94155277442434,334.513179659618
52,2020-05-05,MS,283,10,1898410.0,315.95190322765654,288.30040304131563,349.3562341508006
53,2020-05-06,MS,288,10,1898410.0,331.61667823578284,304.60480814697985,364.6868325580014
54,2020-05-07,MS,311,10,1924507.0,348.0509158103442,321.91108830101473,380.4557153079793
55,2020-05-08,MS,326,11,1995727.0,365.2927962068169,339.7903888736892,397.24792427610197
56,2020-05-09,MS,346,11,2022498.0,383.38351695855636,358.24010367582565,414.6055199270217
57,2020-05-10,MS,362,11,2061894.0,402.3646348296363,377.9212148317137,433.27733100412286
58,2020-05-11,MS,385,11,2061894.0,422.28135378208685,398.5295135690496,452.73186395974227
59,2020-05-12,MS,405,12,2067996.0,443.17953788146133,420.828127125614,473.2135572140249
60,2020-05-13,MS,430,13,2079548.0,465.10874663428973,443.6612082557426,495.06066323871664
61,2020-05-14,MS,452,14,2079548.0,488.1202894938256,467.45907480834353,517.832621025781
62,2020-05-15,MS,479,14,2107487.0,512.268196754182,491.6955937901642,541.7200047941342
63,2020-05-16,MS,508,15,2136641.0,537.6097865530066,516.3033004997384,566.5001594294315
64,2020-05-17,MS,570,15,2155489.0,564.2047366649632,541.9190799564059,592.1728824760415
65,2020-05-18,MS,613,16,2180328.0,592.116034845137,567.4843796321742,619.070000054345
66,2020-05-19,MS,642,16,2188203.0,621.4096749341271,592.3822296138769,648.5785677719805
67,2020-05-20,MS,693,17,2188203.0,652.1550316809256,617.2075506962548,679.0476908497262
68,2020-05-21,MS,746,17,2188203.0,684.4247772923626,642.6421872017042,715.8475350007506
69,2020-05-22,MS,805,17,2225717.0,718.2956772735988,667.0083485036288,752.8868985875328
0,2020-03-12,SC,2,0,500973.0,0.0,0.0,0.0
1,2020-03-13,SC,3,0,1091439.0,2.0571166307745834,1.026620476333862,2.968558809977753
2,2020-03-14,SC,5,0,1094317.0,5.617793601289763,3.70883057124048,7.518238608895168
3,2020-03-15,SC,6,0,1127767.0,10.252720568885763,7.203001360198808,13.237827309526038
4,2020-03-16,SC,7,0,1127767.0,15.774930136487304,11.380143238879068,20.075060849361087
5,2020-03-17,SC,7,0,1127767.0,22.104030264964443,16.327097590894212,27.85383738373971
6,2020-03-18,SC,14,0,1375748.0,29.238331993842078,22.388504910264093,36.336473544545264
7,2020-03-19,SC,21,0,1622334.0,37.21025212284748,28.7432170654018,45.79516889957907
8,2020-03-20,SC,39,0,2395359.0,46.08693575078437,35.92843055690983,56.491135294180154
9,2020-03-21,SC,57,0,2646420.0,55.946898100353444,43.74589586307695,68.05977692195142
10,2020-03-22,SC,68,0,3161163.0,66.88561614292409,52.96983264307763,79.94004786780215
11,2020-03-23,SC,86,0,3308611.0,79.01483410899944,62.81432594011076,93.13756041054418
12,2020-03-24,SC,109,0,3392832.0,92.4736116587643,73.76309215997642,108.39760138429413
13,2020-03-25,SC,122,0,3520365.0,107.39800264734184,86.77711811125894,125.69799925847731
14,2020-03-26,SC,149,1,3605032.0,123.96276169584887,101.43714497231029,143.99208543613628
15,2020-03-27,SC,163,1,3637621.0,142.35995646022022,116.93044361017515,164.57805820340886
16,2020-03-28,SC,184,1,3865653.0,162.74155844920722,135.48781086318908,188.2063069926949
17,2020-03-29,SC,197,1,3935078.0,185.219911355606,154.48107971872184,214.5058661078984
18,2020-03-30,SC,219,2,3945169.0,209.85370974471152,177.72041738863834,243.265074438121
19,2020-03-31,SC,235,2,3945169.0,236.48614309102203,202.45021123121757,272.2379673703583
20,2020-04-01,SC,247,2,3945169.0,265.01450297701933,228.95898840554744,304.3168224018199
21,2020-04-02,SC,281,5,4051262.0,295.44237658176627,257.34095388673677,337.8072025952595
22,2020-04-03,SC,301,5,4381776.0,327.7500762227642,288.88881372370696,373.55992115839064
23,2020-04-04,SC,356,10,4443977.0,361.92727268952035,323.04419284274394,410.00582188882765
24,2020-04-05,SC,379,10,4453422.0,397.8987195677229,359.5997561209442,446.5882022123572
25,2020-04-06,SC,417,11,4585685.0,435.658126999182,396.81225937787315,484.1707781226899
26,2020-04-07,SC,457,15,4607638.0,475.2232295028994,435.050202269907,520.2778002471479
27,2020-04-08,SC,501,17,4751446.0,516.6538817543857,475.28645157367083,560.9936408734868
28,2020-04-09,SC,693,18,5084932.0,559.9930135327746,517.2124308008632,604.0554544913279
29,2020-04-10,SC,717,18,5099481.0,605.3268966364324,562.570597509782,653.3839875191649
30,2020-04-11,SC,732,21,5116311.0,652.7785905075832,607.3553533238577,702.5099961619638
31,2020-04-12,SC,776,24,5141397.0,702.4681651952105,654.70755369787,753.4573176203734
32,2020-04-13,SC,826,26,5252003.0,754.5231889032448,704.140752934307,807.2449034983362
33,2020-04-14,SC,853,28,5252003.0,809.0704751933472,756.0476192446267,863.5036612452892
34,2020-04-15,SC,884,29,5260361.0,866.2316055408284,810.5518941265677,922.7676458413647
35,2020-04-16,SC,926,30,5385125.0,926.1455417601973,868.3873569807532,984.2437959117128
36,2020-04-17,SC,962,31,5460524.0,988.9366121965536,928.9825906976126,1048.5332492259038
37,2020-04-18,SC,975,32,5493991.0,1054.7486077150088,993.3203938923662,1115.2281276501885
38,2020-04-19,SC,1025,35,5530120.0,1123.7281345197225,1059.682124139275,1185.4172713991106
39,2020-04-20,SC,1063,35,5540539.0,1196.0237823281925,1129.2855479301786,1259.5535054320064
40,2020-04-21,SC,1091,37,5540539.0,1271.7896440097713,1202.5112115529096,1338.511103038261
41,2020-04-22,SC,1115,39,5540539.0,1351.2081507182238,1279.0801282202972,1421.2374498918803
42,2020-04-23,SC,1170,42,5556609.0,1434.4433826850861,1359.7825388812607,1506.8616088327785
43,2020-04-24,SC,1209,42,5567404.0,1521.6743435783594,1444.5362718546505,1595.2220969215427
44,2020-04-25,SC,1235,42,5589300.0,1613.1044361145293,1533.6751882362555,1687.232684048292
45,2020-04-26,SC,1337,43,5628437.0,1708.9279550874048,1627.4414714120007,1783.5418085877332
46,2020-04-27,SC,1476,44,5658054.0,1809.355930464052,1726.0602624736034,1884.4763838191877
47,2020-04-28,SC,1995,44,5807463.0,1914.6073569295027,1829.645940145515,1990.2073696907269
48,2020-04-29,SC,2085,46,5812979.0,2024.9142404325805,1938.4487991407493,2101.768525898278
49,2020-04-30,SC,2394,48,5853303.0,2140.5178305417858,2054.049032968805,2217.5239802088613
50,2020-05-01,SC,2104,50,5853303.0,2261.6702733631682,2174.8841361177274,2338.6703155077653
51,2020-05-02,SC,2346,52,5887671.0,2388.636807827571,2299.982870638064,2466.314046592344
52,2020-05-03,SC,2519,52,5902833.0,2521.693339839771,2433.2186452446067,2599.83052622447
53,2020-05-04,SC,2623,55,6016658.0,2661.1301533881838,2573.36180711702,2743.9708861108693
54,2020-05-05,SC,2795,58,6108838.0,2807.251296380929,2720.7652487526,2891.3900678764257
55,2020-05-06,SC,2917,59,6222061.0,2960.3745092815907,2875.7968299658824,3047.2110781186943
56,2020-05-07,SC,3082,63,6225324.0,3120.8327647960473,3038.0496217813093,3209.5296647480395
57,2020-05-08,SC,3205,63,6246586.0,3288.9739246576514,3204.645366339193,3375.1584572019
58,2020-05-09,SC,3372,64,6246586.0,3465.1623554703624,3380.483817085645,3549.978431735507
59,2020-05-10,SC,3429,65,6274253.0,3649.7809853423546,3565.061609816077,3737.349186202178
60,2020-05-11,SC,3529,69,6317919.0,3843.2253990612794,3757.3074503865882,3930.4493109940117
61,2020-05-12,SC,3733,73,6328335.0,4045.9168367706347,3955.1906426941914,4126.894656707315
62,2020-05-13,SC,3828,73,6342970.0,4258.290936585005,4167.115197049407,4339.457745177871
63,2020-05-14,SC,4332,78,6358741.0,4480.802805271744,4389.171130547537,4566.383740720032
64,2020-05-15,SC,4562,79,6364426.0,4713.9315345517,4616.6470970216415,4802.86714748972
65,2020-05-16,SC,4678,81,6368355.0,4958.176900038324,4847.085948380687,5051.930952112815
66,2020-05-17,SC,4776,83,6379079.0,5214.05987068536,5092.2169172467375,5315.135713591927
67,2020-05-18,SC,5175,85,6436595.0,5482.126958659918,5357.150627129946,5596.792949464228
68,2020-05-19,SC,5413,91,6447123.0,5762.949333376894,5624.067140110639,5892.351940126794
69,2020-05-20,SC,5499,94,6484547.0,6057.123699378645,5904.900491883685,6190.941375313345
70,2020-05-21,SC,5610,98,6492822.0,6365.273484130245,6196.088392714747,6507.8204707773275
71,2020-05-22,SC,6458,100,6529854.0,6688.049780551683,6497.880259863166,6845.680818216662
0,2020-03-18,TO,1,0,299127.0,0.0,0.0,0.0
1,2020-03-19,TO,1,0,299127.0,0.5414360093858409,-0.06166980304359127,0.924564276852047
2,2020-03-20,TO,1,0,299127.0,1.2539496684998848,0.1818087334830394,2.0338569362925814
3,2020-03-21,TO,2,0,299127.0,2.0887470202388103,0.5989411077269073,3.2658131219179443
4,2020-03-22,TO,5,0,299127.0,3.023317891088701,1.1358353494320046,4.632532678340018
5,2020-03-23,TO,7,0,299127.0,4.046202258634793,1.7427454717025972,6.164300007170747
6,2020-03-24,TO,7,0,299127.0,5.153715656615758,2.316740832696897,7.830693474125638
7,2020-03-25,TO,7,0,299127.0,6.3465864601139605,2.979919227975329,9.638965377848848
8,2020-03-26,TO,8,0,299127.0,7.6275762173995725,3.686222325325203,11.578513393256532
9,2020-03-27,TO,9,0,479597.0,9.001441682253848,4.472896662337246,13.64136797297743
10,2020-03-28,TO,9,0,479597.0,10.473533182890149,5.3307407963902955,15.831020706446278
11,2020-03-29,TO,10,0,479597.0,12.050790025790176,6.208319602153704,18.154834468867328
12,2020-03-30,TO,11,0,479597.0,13.740211921408884,7.184781244557596,20.61919101352586
13,2020-03-31,TO,12,0,479597.0,15.549457380884334,8.269294719225119,23.224555144097657
14,2020-04-01,TO,12,0,479597.0,17.487972482853234,9.57981434817712,25.927494555037487
15,2020-04-02,TO,12,0,479597.0,19.5647307768428,11.074205974084537,28.78551023010205
16,2020-04-03,TO,13,0,479597.0,21.789813214050778,12.747874370473053,31.80634231537303
17,2020-04-04,TO,16,0,501736.0,24.17405470727949,14.519885219211226,35.0406213738806
18,2020-04-05,TO,17,0,501736.0,26.729535562129897,16.2858549419417,38.50084640516052
19,2020-04-06,TO,19,0,501736.0,29.468980828358287,18.470952325245364,42.17024396557503
20,2020-04-07,TO,19,0,501736.0,32.406133539622715,20.794219799728545,46.06045370339141
21,2020-04-08,TO,23,0,588383.0,35.554932333431,23.33796369221167,50.18221438679262
22,2020-04-09,TO,23,0,588383.0,38.93254143123675,26.12837036280665,54.55176553725838
23,2020-04-10,TO,23,0,588383.0,42.55583749913757,29.18729928617752,59.101668784163294
24,2020-04-11,TO,25,0,644017.0,46.44087643975247,32.53483537984356,63.775797175293334
25,2020-04-12,TO,26,0,644017.0,50.60887735969404,36.4433811641924,68.68616489821113
26,2020-04-13,TO,26,0,644017.0,55.08183998257096,40.71581033680216,73.98005928761991
27,2020-04-14,TO,27,0,644017.0,59.88269032864518,44.57792037640928,79.5963086439594
28,2020-04-15,TO,29,1,666887.0,65.0366683926204,48.98074384227566,85.51442003554509
29,2020-04-16,TO,31,1,666887.0,70.56734229113171,53.532326472297314,92.2314286344578
30,2020-04-17,TO,32,1,666887.0,76.50649680529997,58.384074927271406,99.532791330168
31,2020-04-18,TO,33,1,666887.0,82.8835875687165,63.6073804922415,106.75033193367754
32,2020-04-19,TO,34,1,666887.0,89.73241160740851,68.81053415698614,114.15771436724803
33,2020-04-20,TO,35,2,666887.0,97.08981231241451,74.20858103907361,122.92960803276164
34,2020-04-21,TO,36,2,666887.0,104.99406532908868,80.06747144336708,132.28944506902346
35,2020-04-22,TO,37,2,666887.0,113.48621958608223,87.72291822313149,142.29601474346137
36,2020-04-23,TO,43,2,675916.0,122.6126897456423,93.82696558116486,151.73297411230013
37,2020-04-24,TO,50,2,675916.0,132.4219201259715,101.2722666840238,161.37702058297242
38,2020-04-25,TO,58,2,681504.0,142.9703252618427,108.5567723313309,174.34300941948342
39,2020-04-26,TO,67,2,707427.0,154.39157969568012,114.59056903183485,188.7066060132097
40,2020-04-27,TO,79,2,740567.0,166.95623321672008,122.38388328305595,204.54712125045106
41,2020-04-28,TO,116,2,805260.0,180.9715100241042,131.92367004640428,221.28927424355217
42,2020-04-29,TO,137,3,830388.0,196.78593795540192,143.49041078435312,238.731917181382
43,2020-04-30,TO,164,3,865812.0,214.7093003506152,159.0408677755176,259.0650635410264
44,2020-05-01,TO,191,4,901573.0,235.0762672285831,175.0137602872001,282.22953533631716
45,2020-05-02,TO,246,4,917855.0,258.28104312767607,191.22797997403504,307.46306209518264
46,2020-05-03,TO,267,6,949537.0,284.7699327769665,211.1546588018161,335.9202540592206
47,2020-05-04,TO,303,7,957988.0,314.9938032901765,235.595474009422,368.4591451771671
48,2020-05-05,TO,351,9,989890.0,349.4935968696713,264.8713697638543,405.9988577913511
49,2020-05-06,TO,423,9,1024077.0,388.89725661585175,298.8219405597718,447.48818907515306
50,2020-05-07,TO,494,9,1048467.0,433.91528067961184,338.68508759831934,494.98568793538766
51,2020-05-08,TO,573,9,1054912.0,485.367005801467,385.5957870319407,550.4442107896848
52,2020-05-09,TO,688,11,1102923.0,544.192581191162,440.5561500667935,613.8332915759764
53,2020-05-10,TO,747,12,1119446.0,611.4324678193118,506.42592570608224,686.0308037543689
54,2020-05-11,TO,828,14,1141456.0,688.2808401123867,583.8481135272278,766.8366919386788
55,2020-05-12,TO,932,21,1141456.0,776.108481427518,672.1884183360747,859.1046421265927
56,2020-05-13,TO,1029,23,1159332.0,876.4855020114431,761.1561798628932,963.2595292033859
57,2020-05-14,TO,1179,24,1180882.0,991.2069944120392,868.6341459458258,1084.611751804451
58,2020-05-15,TO,1279,27,1180882.0,1122.3247692387704,981.080318329868,1219.85428145693
59,2020-05-16,TO,1279,27,1180882.0,1272.181671529103,1114.4520807818674,1389.2607651731632
60,2020-05-17,TO,1496,32,1216180.0,1443.451817262669,1288.7286458714939,1585.25330765472
61,2020-05-18,TO,1646,38,1221888.0,1639.186187004633,1452.4764195620153,1807.578943002933
62,2020-05-19,TO,1809,42,1252559.0,1862.862509723371,1629.923547349545,2073.281321558676
63,2020-05-20,TO,1976,47,1262892.0,2118.4413557400867,1825.3397519442954,2386.318783671749
64,2020-05-21,TO,2205,49,1295113.0,2410.429568679919,2039.7959674399951,2746.080787245376
65,2020-05-22,TO,2430,51,1322714.0,2743.9500977491743,2287.1909293963563,3170.486526247138
0,2020-03-20,MA,1,0,1101884.0,0.0,0.0,0.0
1,2020-03-21,MA,2,0,1101884.0,1.5498155034536876,0.3873981056561435,2.3997362590770046
2,2020-03-22,MA,2,0,1101884.0,4.0154417830336735,1.6947148168218966,5.895076940802567
3,2020-03-23,MA,8,0,1101884.0,7.231589160158082,3.4529502993247814,10.347291549659207
4,2020-03-24,MA,8,0,1101884.0,11.175670152831627,5.713691175689387,15.624990554698885
5,2020-03-25,MA,8,0,1101884.0,15.8902151590849,8.439579576493985,21.89531183843257
6,2020-03-26,MA,10,0,1101884.0,21.46793685966305,11.724366739613874,29.308695256918092
7,2020-03-27,MA,13,0,1101884.0,28.033660440434232,15.835329826882779,38.031329374625365
8,2020-03-28,MA,15,0,1101884.0,35.74788615893178,20.971639025551287,48.05644614361171
9,2020-03-29,MA,21,1,1101884.0,44.80969509976646,27.22257082953827,59.65518114512454
10,2020-03-30,MA,30,1,1101884.0,55.45170801200754,34.710764714468134,72.6071462296502
11,2020-03-31,MA,51,1,1101884.0,67.96901931913604,43.73899160901745,87.47272172009309
12,2020-04-01,MA,70,1,1473011.0,82.65092742667684,54.734489225062106,105.10175774965842
13,2020-04-02,MA,80,1,1473011.0,99.89825416486818,68.16197286245604,125.81907232899286
14,2020-04-03,MA,87,1,1772895.0,120.1905540348512,82.26737707493194,149.93807283149494
15,2020-04-04,MA,95,2,1942002.0,144.0055274808396,96.30805160540744,177.95789184434642
16,2020-04-05,MA,132,2,1942002.0,172.01258286259304,115.69276334643959,210.51832806854537
17,2020-04-06,MA,171,4,1953179.0,204.92735818975785,142.9968443767158,249.56656303862164
18,2020-04-07,MA,229,11,2060886.0,243.54675022811298,174.2310523895084,295.222102179286
19,2020-04-08,MA,272,12,2193060.0,288.5950269231773,212.94338939431495,348.1865511900428
20,2020-04-09,MA,293,16,2193060.0,340.6480677864277,252.76139917091604,408.592211473556
21,2020-04-10,MA,344,21,2356602.0,400.3250488219026,307.56081890052525,475.6078950941237
22,2020-04-11,MA,398,24,2389366.0,467.98973159151865,373.69317571463233,551.5871111080774
23,2020-04-12,MA,445,27,2666905.0,543.3740197008711,452.9898110691968,631.6852179787718
24,2020-04-13,MA,478,32,2666905.0,625.5210356596442,538.1674389326982,711.923982292629
25,2020-04-14,MA,630,34,2692482.0,713.0453221838393,627.6100365814249,795.3153011731032
26,2020-04-15,MA,695,37,2705390.0,805.9188208709102,719.8353646855804,885.7824327050287
27,2020-04-16,MA,797,40,2917595.0,905.1248662649017,817.5048844547285,985.548473555758
28,2020-04-17,MA,1040,44,3126279.0,1011.5192612834262,917.6011015622972,1094.838953270711
29,2020-04-18,MA,1205,48,3280461.0,1125.8589766989392,1026.7478391734844,1215.0539264088231
30,2020-04-19,MA,1320,54,3307264.0,1248.86801971271,1145.4045861144807,1344.215671000562
31,2020-04-20,MA,1410,60,3442138.0,1381.2755549777771,1275.6996314431779,1479.4460671852055
32,2020-04-21,MA,1604,66,3454872.0,1523.8383242864152,1403.952075828567,1627.1444170270706
33,2020-04-22,MA,1757,76,3520030.0,1677.3556137905694,1547.6531925715628,1786.7789475158788
34,2020-04-23,MA,1951,88,3726589.0,1842.6790761485172,1703.1145601360708,1958.201592501924
35,2020-04-24,MA,2105,100,3831150.0,2020.7202647428294,1868.001739184388,2144.8917477151454
36,2020-04-25,MA,2223,112,3897250.0,2212.4570423755617,2049.620747671154,2348.786122840145
37,2020-04-26,MA,2410,125,4089078.0,2418.940061914737,2247.3517412822125,2567.527492372052
38,2020-04-27,MA,2528,145,4166771.0,2641.297876545257,2461.127041795221,2795.702840438751
39,2020-04-28,MA,2804,166,4461800.0,2880.7445902263794,2692.7835629424703,3041.4111622392256
40,2020-04-29,MA,3190,184,4639870.0,3138.5841873587474,2943.481458779667,3305.773645280813
41,2020-04-30,MA,3506,204,4736810.0,3416.220728823001,3214.6066352837915,3589.4602674604207
42,2020-05-01,MA,3805,224,4959375.0,3715.1608902784615,3505.7710039677413,3894.3343443591966
43,2020-05-02,MA,4040,237,5235624.0,4037.028789815704,3818.819161360397,4223.643497994886
44,2020-05-03,MA,4227,249,5437070.0,4383.564305981996,4156.305582201594,4576.507277387914
45,2020-05-04,MA,4530,271,5656426.0,4756.641267535866,4522.524697318503,4956.328962781518
46,2020-05-05,MA,5028,291,5737776.0,5158.271341753662,4921.152098043069,5366.268317825989
47,2020-05-06,MA,5389,305,5872702.0,5590.614869531922,5352.171214949792,5799.368677357895
48,2020-05-07,MA,5909,330,6005063.0,6055.982102824692,5818.152054510964,6263.630072422315
49,2020-05-08,MA,6765,355,6263466.0,6556.865151210548,6321.886082681323,6760.940346840822
50,2020-05-09,MA,7599,379,6323731.0,7095.931307772732,6865.216807385717,7303.611627321492
51,2020-05-10,MA,8144,399,6404896.0,7676.042571746479,7444.731635356806,7886.012556076177
52,2020-05-11,MA,8526,423,6449222.0,8300.267890397765,8060.209939689358,8514.075540971404
53,2020-05-12,MA,9112,444,6498491.0,8971.896454171374,8721.389192991346,9192.393957500728
54,2020-05-13,MA,9801,470,6557455.0,9694.452252759449,9419.016735835045,9926.13044299729
55,2020-05-14,MA,10739,496,6596609.0,10471.708729341215,10176.207583286505,10766.172323234625
56,2020-05-15,MA,11592,524,6706772.0,11307.703896748733,10976.441843597757,11642.030633913833
57,2020-05-16,MA,12492,549,6765937.0,12206.756182216775,11842.393533554636,12554.825054635105
58,2020-05-17,MA,13238,576,6834006.0,13173.483380168991,12772.699646959914,13579.418578304929
59,2020-05-18,MA,14198,604,6854705.0,14212.817203331217,13753.72063606844,14686.316609508984
60,2020-05-19,MA,15114,634,6904657.0,15330.024143101155,14795.61105167671,15875.783206268414
61,2020-05-20,MA,16058,663,6914810.0,16530.722673274093,15883.079471498348,17153.677531271704
62,2020-05-21,MA,17212,693,6914810.0,17820.902240660726,17035.061047596326,18521.426606695644
63,2020-05-22,MA,18767,722,6951091.0,19206.94093919943,18273.48478560447,20049.232826761632
0,2020-03-16,CE,9,0,2749613.0,0.0,0.0,0.0
1,2020-03-17,CE,10,0,2749613.0,3.3147573320580186,2.3661384110010903,4.635674935783071
2,2020-03-18,CE,19,0,2958548.0,9.383233215916807,7.013141423746807,12.09680615391843
3,2020-03-19,CE,20,0,2958548.0,17.844475187449635,13.406572353782812,22.51259849468818
4,2020-03-20,CE,68,0,3249235.0,28.782584747096053,21.46947230647953,35.592408995919165
5,2020-03-21,CE,84,0,3249235.0,42.55274773021024,29.766807882615428,51.96390110723007
6,2020-03-22,CE,125,0,3249235.0,59.70683774482276,40.318783477285145,72.99819439297029
7,2020-03-23,CE,164,0,3249235.0,81.02021363636432,52.542277700257046,99.45892291410027
8,2020-03-24,CE,185,0,3297197.0,107.46189162188178,65.82631381115121,133.65138507182363
9,2020-03-25,CE,211,0,3297197.0,140.18896879447163,80.66891592227907,176.19232515888538
10,2020-03-26,CE,237,3,3297197.0,180.06618019576428,103.36618175173872,228.37798032897587
11,2020-03-27,CE,282,3,3426175.0,227.41847386878052,137.22557140363182,289.6099542908785
12,2020-03-28,CE,322,4,3875303.0,282.16875607047126,184.61302974954944,359.05982467236043
13,2020-03-29,CE,359,5,4141169.0,344.39531121021827,247.83046718077838,435.08755998458184
14,2020-03-30,CE,382,5,4194742.0,413.5556422553543,319.1492660211169,517.6134180475296
15,2020-03-31,CE,401,7,4238445.0,489.2641034318217,394.22886262235664,603.9406850657499
16,2020-04-01,CE,445,9,4368009.0,571.0943461101733,477.3961622453149,690.7098008507727
17,2020-04-02,CE,565,0,4652742.0,658.8266247369972,566.1931427634489,778.1564897178176
18,2020-04-03,CE,658,22,4760782.0,752.1732002012425,661.4264673527944,861.9112019770183
19,2020-04-04,CE,745,23,4828119.0,851.0688707397751,759.8254637356818,956.4741999017197
20,2020-04-05,CE,963,35,5378515.0,955.9983906882322,863.7260312683853,1063.4190474650788
21,2020-04-06,CE,1046,36,5665900.0,1067.6888544399364,973.036927917332,1173.3472657727464
22,2020-04-07,CE,1189,40,5737643.0,1186.7998938721448,1088.7494075388697,1292.8952900397794
23,2020-04-08,CE,1394,57,5809201.0,1313.9492508217465,1212.1071824724934,1418.789616111682
24,2020-04-09,CE,1445,57,5849922.0,1449.7484661167034,1342.670584673365,1558.4562155131518
